restaurant_id,cuisine
res_4277f2ab676120c0,Fast Food
res_4277f2ab676120c0,Bbq
res_be8b8bba147a7f35,Seafood
res_be8b8bba147a7f35,Mangalorean
res_3dab9761364594ff,Andhra
res_3dab9761364594ff,North Indian
res_3dab9761364594ff,Chinese
res_a40360001c661566,Beverages
res_a40360001c661566,Ice Cream
res_a40360001c661566,Fast Food
res_b62feffd03a35b23,Fast Food
res_b62feffd03a35b23,Desserts
res_b62feffd03a35b23,Beverages
res_8341fddb09f7e6e9,Chinese
res_8341fddb09f7e6e9,North Indian
res_8341fddb09f7e6e9,Pizza
res_8341fddb09f7e6e9,Italian
res_9afa12b97c65148d,Beverages
res_9afa12b97c65148d,Fast Food
res_0e2b244340e6b737,Fast Food
res_a72335711b89c5ef,North Indian
res_bda7084114930fe2,South Indian
res_bda7084114930fe2,Biryani
res_fc80e3f378d0ee6a,Biryani
res_fc80e3f378d0ee6a,Fast Food
res_60dee5e305aed777,Desserts
res_60dee5e305aed777,Beverages
res_60dee5e305aed777,Ice Cream
res_0fc294c59d1080d8,Fast Food
res_c9ce036dec6dfc01,Rolls
res_c9ce036dec6dfc01,Lebanese
res_835a84ac5b2a2a1f,Cafe
res_835a84ac5b2a2a1f,Fast Food
res_835a84ac5b2a2a1f,Chinese
res_7acea331c92ea166,Beverages
res_8a9e7ef89871571e,South Indian
res_8a9e7ef89871571e,North Indian
res_8a9e7ef89871571e,Chinese
res_4fc51a3fb4ae8aa6,North Indian
res_be99a86f5e10d749,South Indian
res_1aa2ebac4c65c86a,Continental
res_1aa2ebac4c65c86a,Finger Food
res_1aa2ebac4c65c86a,Seafood
res_1aa2ebac4c65c86a,Pizza
res_fb5ba2c31036c1dd,Biryani
res_fb5ba2c31036c1dd,Fast Food
res_998f116e3dcb3d07,Beverages
res_998f116e3dcb3d07,Fast Food
res_998f116e3dcb3d07,Juices
res_3877df6bff1bcd80,South Indian
res_5bc6a336d8186cfd,South Indian
res_73ae01fed3cefdd6,South Indian
res_9bdc0e01a0ecfccf,North Indian
res_9bdc0e01a0ecfccf,Chinese
res_2f77b80b63f1ed08,Chinese
res_2f77b80b63f1ed08,Street Food
res_2f77b80b63f1ed08,Ice Cream
res_092833d6a2720bf0,Sandwich
res_092833d6a2720bf0,Fast Food
res_092833d6a2720bf0,Rolls
res_e068acfcafba68c8,South Indian
res_e068acfcafba68c8,North Indian
res_e068acfcafba68c8,Chinese
res_e068acfcafba68c8,Fast Food
res_fda050a066a54d0e,Rolls
res_6ffb547d4af2fda0,Fast Food
res_6ffb547d4af2fda0,Street Food
res_f03b48956c426ed8,North Indian
res_f03b48956c426ed8,Chinese
res_9ebe7e04a647f16e,South Indian
res_87fd898cd194b6cb,Fast Food
res_87fd898cd194b6cb,Rolls
res_8fd584a004e30830,Ice Cream
res_8fd584a004e30830,Beverages
res_8fd584a004e30830,Fast Food
res_2cc7fa9f4b62922f,North Indian
res_47363e6d9ccc4139,Mithai
res_ba8e1d7a55948ae8,South Indian
res_ba8e1d7a55948ae8,North Indian
res_427797437948e965,Desserts
res_427797437948e965,Fast Food
res_427797437948e965,Continental
res_69fe8f15fad6cd27,South Indian
res_69fe8f15fad6cd27,Chinese
res_0b1d160bb9805fbc,Chinese
res_efaee35c62a63cf4,Italian
res_efaee35c62a63cf4,Fast Food
res_efaee35c62a63cf4,Salad
res_efaee35c62a63cf4,Bbq
res_751cab69dfa119bc,Street Food
res_1305faf0073be534,Italian
res_1305faf0073be534,Pizza
res_1305faf0073be534,North Indian
res_1305faf0073be534,Salad
res_d56145a196c44e9d,Fast Food
res_d56145a196c44e9d,Continental
res_d56145a196c44e9d,Beverages
res_d56145a196c44e9d,Salad
res_d56145a196c44e9d,Healthy Food
res_68f81a243e6f59c8,North Indian
res_68f81a243e6f59c8,South Indian
res_68f81a243e6f59c8,Fast Food
res_68f81a243e6f59c8,Juices
res_994f9782ddc0450f,North Indian
res_994f9782ddc0450f,Chinese
res_994f9782ddc0450f,South Indian
res_9477b1dbc0f9aa0c,Cafe
res_9477b1dbc0f9aa0c,Italian
res_9477b1dbc0f9aa0c,Beverages
res_cb24e645539e7cdd,North Indian
res_cb24e645539e7cdd,Continental
res_dfb1eb7b9cab9312,North Indian
res_1319d62c3ca63ad4,Tibetan
res_1319d62c3ca63ad4,Momos
res_74a7f96ca3b63c3c,Bakery
res_74a7f96ca3b63c3c,French
res_74a7f96ca3b63c3c,Desserts
res_58eb4a0b7554a8b8,Mithai
res_58eb4a0b7554a8b8,Street Food
res_2534e6d35e62cecb,South Indian
res_2534e6d35e62cecb,North Indian
res_2534e6d35e62cecb,Chinese
res_2534e6d35e62cecb,Biryani
res_fdb9b9b803a08bd3,North Indian
res_fdb9b9b803a08bd3,Chinese
res_fdb9b9b803a08bd3,Beverages
res_e9b655df9205df23,Juices
res_ef9466e1e31b72a0,North Indian
res_ef9466e1e31b72a0,Chinese
res_ef9466e1e31b72a0,Biryani
res_ef9466e1e31b72a0,South Indian
res_6d0ab45e85901c3f,South Indian
res_6d0ab45e85901c3f,North Indian
res_6d0ab45e85901c3f,Chinese
res_bb1985228b2736e6,Street Food
res_5fa6fff4a920d8d3,Beverages
res_48f909ab10792da6,Juices
res_48f909ab10792da6,South Indian
res_48f909ab10792da6,Chinese
res_48f909ab10792da6,Fast Food
res_2025dbb4008b6e7c,North Indian
res_2025dbb4008b6e7c,South Indian
res_2025dbb4008b6e7c,Chinese
res_2025dbb4008b6e7c,Biryani
res_2025dbb4008b6e7c,Seafood
res_4d0eaf8d01e70258,Tea
res_4d0eaf8d01e70258,Beverages
res_4d0eaf8d01e70258,Fast Food
res_7b526423e5b0ab60,South Indian
res_2d809c3c6cc70104,North Indian
res_2d809c3c6cc70104,Street Food
res_db08497aa06a4246,Fast Food
res_db08497aa06a4246,Burger
res_4924622703233089,Fast Food
res_4924622703233089,Momos
res_0c94cd4a55e9f0c4,Biryani
res_0c94cd4a55e9f0c4,North Indian
res_0c94cd4a55e9f0c4,Chinese
res_0c94cd4a55e9f0c4,Seafood
res_25d603778463c481,South Indian
res_c79ba7f66c82e348,Healthy Food
res_c79ba7f66c82e348,South Indian
res_221013691e9ba5b0,Desserts
res_221013691e9ba5b0,Ice Cream
res_0444d56d3a85b54c,Ice Cream
res_0444d56d3a85b54c,Desserts
res_e74be07f64b10e4c,South Indian
res_e74be07f64b10e4c,Bakery
res_e74be07f64b10e4c,Chinese
res_5c8d9a2a42216d44,North Indian
res_5c8d9a2a42216d44,Chinese
res_5c8d9a2a42216d44,South Indian
res_ca3081e7563c00f5,North Indian
res_012aea586efad364,Momos
res_012aea586efad364,Tibetan
res_012aea586efad364,Chinese
res_a011ca4336950482,North Indian
res_4971494264d9cecd,Healthy Food
res_4971494264d9cecd,North Indian
res_4971494264d9cecd,Thai
res_438a96d263ca220d,Fast Food
res_438a96d263ca220d,Sandwich
res_d1f7062c301ddaa8,North Indian
res_d1f7062c301ddaa8,South Indian
res_68d00c053c5a2655,North Indian
res_68d00c053c5a2655,Chinese
res_68d00c053c5a2655,Rolls
res_68d00c053c5a2655,Bakery
res_68d00c053c5a2655,Arabian
res_68d00c053c5a2655,Charcoal Chicken
res_68d00c053c5a2655,Desserts
res_67763462f9a9ce55,South Indian
res_67763462f9a9ce55,Chinese
res_67763462f9a9ce55,Continental
res_67763462f9a9ce55,Biryani
res_de04f649efc81928,South Indian
res_de04f649efc81928,North Indian
res_de04f649efc81928,Chinese
res_de04f649efc81928,Biryani
res_9d82baaf351d0692,North Indian
res_9d82baaf351d0692,South Indian
res_9d82baaf351d0692,Chinese
res_9d82baaf351d0692,Biryani
res_8b313fc61788c7d0,North Indian
res_8b313fc61788c7d0,Fast Food
res_878e6aba27eaafb8,Chinese
res_878e6aba27eaafb8,Fast Food
res_5e55f37ddbc85c89,South Indian
res_5e55f37ddbc85c89,North Indian
res_d356a34ee021b97e,South Indian
res_33cab72f8c3e8dec,North Indian
res_33cab72f8c3e8dec,South Indian
res_bc20a08b9beac49f,North Indian
res_bc20a08b9beac49f,Chinese
res_697b2fa4d61e0342,Chinese
res_b79ea3453073177b,North Indian
res_507fc203b92153c4,Pizza
res_507fc203b92153c4,Italian
res_507fc203b92153c4,Continental
res_507fc203b92153c4,Desserts
res_a0441ea1354aaaf6,Fast Food
res_a0441ea1354aaaf6,Burger
res_a0441ea1354aaaf6,Pizza
res_daae3207bad6b473,North Indian
res_620975e89c2c7136,Chinese
res_620975e89c2c7136,Biryani
res_00e9838dce51ec3f,South Indian
res_00e9838dce51ec3f,North Indian
res_00e9838dce51ec3f,Chinese
res_00e9838dce51ec3f,Street Food
res_ec464a0c586bacb2,Fast Food
res_a0818db24bfe81c3,Andhra
res_a0818db24bfe81c3,Biryani
res_a0818db24bfe81c3,North Indian
res_a0818db24bfe81c3,Chinese
res_8f73c4634d7efd77,Cafe
res_5fd62be873ebeac7,South Indian
res_5fd62be873ebeac7,North Indian
res_5fd62be873ebeac7,Chinese
res_5fd62be873ebeac7,Street Food
res_c6fb0a0885d9a35e,North Indian
res_c6fb0a0885d9a35e,Continental
res_c6fb0a0885d9a35e,Finger Food
res_c6fb0a0885d9a35e,American
res_c6fb0a0885d9a35e,Asian
res_9499d55fd7dd0252,North Indian
res_9499d55fd7dd0252,Chinese
res_a1ccb33937ca5068,North Indian
res_a1ccb33937ca5068,Chinese
res_e96887449b78dd89,South Indian
res_eb0f0322a5315d6f,South Indian
res_eb0f0322a5315d6f,North Indian
res_eb0f0322a5315d6f,Chinese
res_eb0f0322a5315d6f,Street Food
res_b3bbe052b85a124d,North Indian
res_b3bbe052b85a124d,Biryani
res_ed2defe1f4b3bded,Cafe
res_ed2defe1f4b3bded,Continental
res_ed2defe1f4b3bded,Beverages
res_05142a7b34b1011e,South Indian
res_05142a7b34b1011e,North Indian
res_05142a7b34b1011e,Chinese
res_05142a7b34b1011e,Street Food
res_05142a7b34b1011e,Beverages
res_3f2da7849aace66e,South Indian
res_3f2da7849aace66e,Chinese
res_3f2da7849aace66e,North Indian
res_3f2da7849aace66e,Street Food
res_3f2da7849aace66e,Rolls
res_3f2da7849aace66e,Juices
res_d54049829066c690,Mangalorean
res_d54049829066c690,South Indian
res_d54049829066c690,North Indian
res_a2ced8da6d17c6d1,North Indian
res_a2ced8da6d17c6d1,South Indian
res_a2ced8da6d17c6d1,Chinese
res_a2ced8da6d17c6d1,Fast Food
res_a2ced8da6d17c6d1,Juices
res_71a4657efd826153,North Indian
res_71a4657efd826153,Chinese
res_71a4657efd826153,South Indian
res_8d82ecb8b7d9742d,Tea
res_8d82ecb8b7d9742d,Beverages
res_4d75232a8328138f,North Indian
res_d7a8a46154c92cc1,Mithai
res_5d537c96362e08db,Bakery
res_62e7611c645cf1b7,Ice Cream
res_62e7611c645cf1b7,Desserts
res_62e7611c645cf1b7,Beverages
res_62e7611c645cf1b7,Sandwich
res_47364a7852f3c697,Mithai
res_47364a7852f3c697,Street Food
res_2e2f45aeccb7bdf8,Desserts
res_68f5cf54890cff1d,Juices
res_68f5cf54890cff1d,Desserts
res_78f41d8ddc2b6043,Beverages
res_78f41d8ddc2b6043,Juices
res_78f41d8ddc2b6043,Desserts
res_78f41d8ddc2b6043,Italian
res_db4fa506c7e99994,Ice Cream
res_db4fa506c7e99994,Desserts
res_ff7d377b51979039,Desserts
res_ff7d377b51979039,Ice Cream
res_1e4a8dc0bf16c55c,Mithai
res_1e4a8dc0bf16c55c,Street Food
res_1e4a8dc0bf16c55c,North Indian
res_1e4a8dc0bf16c55c,Chinese
res_3f76b359695a4bfa,Ice Cream
res_3f76b359695a4bfa,Desserts
res_0b70809a90ffeddd,Bakery
res_0b70809a90ffeddd,Street Food
res_21a04f156597ea92,Bakery
res_21a04f156597ea92,Desserts
res_9f72ec4f33492169,Mithai
res_9f72ec4f33492169,Street Food
res_e39040be24ed8739,Desserts
res_9599405b83ec7262,South Indian
res_9599405b83ec7262,North Indian
res_9599405b83ec7262,Chinese
res_9599405b83ec7262,Street Food
res_ecdc97b9ac8acea3,Finger Food
res_736d2c5427fafafa,Chinese
res_736d2c5427fafafa,Momos
res_736d2c5427fafafa,Thai
res_736d2c5427fafafa,Vietnamese
res_9d0de917f66ce9a3,North Indian
res_9d0de917f66ce9a3,Chinese
res_459f526464919212,North Indian
res_459f526464919212,Chinese
res_27ea641ade0c1a86,Mangalorean
res_27ea641ade0c1a86,Chinese
res_763d85304ba519e5,South Indian
res_763d85304ba519e5,Chinese
res_0fe29f542a1b6dcb,Continental
res_58491380acf90a0f,Mughlai
res_58491380acf90a0f,North Indian
res_58491380acf90a0f,Chinese
res_0ef431757988dac3,Juices
res_0ef431757988dac3,Street Food
res_4e68b79cdbd7c40b,South Indian
res_4e68b79cdbd7c40b,North Indian
res_4e68b79cdbd7c40b,Chinese
res_ff707477ae518e5c,Chinese
res_ff707477ae518e5c,Thai
res_a8e8581793daad56,Pizza
res_a8e8581793daad56,Fast Food
res_45af08f33b75a1f4,South Indian
res_ce262475f7065425,South Indian
res_dfd76849671452c8,Fast Food
res_dfd76849671452c8,Beverages
res_2f9876fb63d26682,Biryani
res_93d90464735786d3,South Indian
res_5b557ecac89cacad,South Indian
res_d743209cf23d986a,South Indian
res_28faaa39457e6f3b,Fast Food
res_28faaa39457e6f3b,Rolls
res_28faaa39457e6f3b,Momos
res_c4a542b795126fe0,South Indian
res_42383fb1644406df,North Indian
res_42383fb1644406df,South Indian
res_d7be45eaa6d766f2,South Indian
res_d7be45eaa6d766f2,North Indian
res_d7be45eaa6d766f2,Chinese
res_d7be45eaa6d766f2,Street Food
res_3445aa8f4df7629e,Mangalorean
res_3445aa8f4df7629e,Seafood
res_b91b41003b4f1c0e,Fast Food
res_b91b41003b4f1c0e,Burger
res_7922019c9ee51a1b,Pizza
res_7922019c9ee51a1b,Italian
res_d658e46b4f85dd36,South Indian
res_d9ca2d42abe40f21,South Indian
res_9b27b638a94e07d9,South Indian
res_6b8dc143e6a937fc,North Indian
res_d5731a4de94c58d5,Street Food
res_f359a2062ddbe462,Street Food
res_c41f43c32b9afede,Street Food
res_45a714580c14fe44,Arabian
res_80ff052838212208,Biryani
res_08af88953163bbd9,Fast Food
res_ec12a005a85b314b,North Indian
res_ec12a005a85b314b,South Indian
res_b0e79abc90f826eb,Street Food
res_b0e79abc90f826eb,Rolls
res_2bd9ecab4d0c2ddf,Biryani
res_c77e12391648cf76,Kebab
res_39c44cd8323159d1,Fast Food
res_39c44cd8323159d1,Pizza
res_0ca56b7c6aae95f3,Andhra
res_9b029de2cb08403f,North Indian
res_9b029de2cb08403f,Chinese
res_909c06788a094b9e,South Indian
res_909c06788a094b9e,Street Food
res_cfc02ccec91b17e4,South Indian
res_cfc02ccec91b17e4,Biryani
res_eb8dad5792bdb9bc,South Indian
res_b699dcb197f63b11,South Indian
res_d38884e0820ba81f,North Indian
res_d38884e0820ba81f,Chinese
res_019d79513f5acc91,North Indian
res_019d79513f5acc91,Chinese
res_019d79513f5acc91,Thai
res_737af0c95ea8c818,South Indian
res_737af0c95ea8c818,North Indian
res_737af0c95ea8c818,Chinese
res_3f1ae1b457726e40,Italian
res_3f1ae1b457726e40,Continental
res_778da24584650313,South Indian
res_12fef304ad8e41f1,South Indian
res_12fef304ad8e41f1,Chinese
res_12fef304ad8e41f1,Desserts
res_12fef304ad8e41f1,Beverages
res_2078b646d663a793,Biryani
res_2078b646d663a793,South Indian
res_2078b646d663a793,North Indian
res_2078b646d663a793,Chinese
res_2078b646d663a793,Andhra
res_df17507bab04b95d,South Indian
res_289a5ab8e78d7154,South Indian
res_014a03f2a598c9c9,South Indian
res_014a03f2a598c9c9,Fast Food
res_014a03f2a598c9c9,North Indian
res_014a03f2a598c9c9,Desserts
res_a8daf0374dabdae6,South Indian
res_0908152c81b39f34,South Indian
res_d7218cdcc6941c06,Fast Food
res_c106e8c81602997c,South Indian
res_f58c46aabe282d24,South Indian
res_f58c46aabe282d24,Biryani
res_f58c46aabe282d24,Chinese
res_f58c46aabe282d24,North Indian
res_49a8cf372a1b68dc,North Indian
res_49a8cf372a1b68dc,Mughlai
res_4ac6a2206f997191,North Indian
res_4ac6a2206f997191,Chinese
res_4ac6a2206f997191,Mughlai
res_779a9c2cd7465bbf,South Indian
res_779a9c2cd7465bbf,North Indian
res_cf9946d184be1902,South Indian
res_16b09d05d2d51d92,South Indian
res_16b09d05d2d51d92,North Indian
res_16b09d05d2d51d92,Chinese
res_223b0f756b165faa,South Indian
res_24991fb6b80a4d5a,Chinese
res_24991fb6b80a4d5a,Rolls
res_24991fb6b80a4d5a,Biryani
res_24991fb6b80a4d5a,Momos
res_cf83e614a1b21862,South Indian
res_cf83e614a1b21862,Biryani
res_54e38721eda4a7fb,Street Food
res_54e38721eda4a7fb,Fast Food
res_8f020be681b66d5b,Fast Food
res_8f020be681b66d5b,Rolls
res_3e115569a41d761c,Biryani
res_76428e09c9dc7687,North Indian
res_76428e09c9dc7687,Italian
res_fb2f9b254aacb13d,Arabian
res_fb2f9b254aacb13d,Biryani
res_fb2f9b254aacb13d,Chinese
res_fb2f9b254aacb13d,Middle Eastern
res_fb2f9b254aacb13d,Fast Food
res_fb2f9b254aacb13d,North Indian
res_fb2f9b254aacb13d,Mughlai
res_fb2f9b254aacb13d,Seafood
res_89ec337ebe33a267,North Indian
res_89ec337ebe33a267,Mughlai
res_89ec337ebe33a267,South Indian
res_89ec337ebe33a267,Chinese
res_0fd0ba35999f06f7,Andhra
res_0fd0ba35999f06f7,Biryani
res_0fd0ba35999f06f7,North Indian
res_0fd0ba35999f06f7,Chinese
res_bc744cc53e0983d1,North Indian
res_bc744cc53e0983d1,South Indian
res_bc744cc53e0983d1,Chinese
res_bc744cc53e0983d1,Continental
res_76dd8210757cb8ae,North Indian
res_76dd8210757cb8ae,European
res_76dd8210757cb8ae,Mediterranean
res_76dd8210757cb8ae,Bbq
res_76dd8210757cb8ae,Kebab
res_39766aa1f322997d,North Indian
res_39766aa1f322997d,South Indian
res_bed66dbc01ba6d0b,North Indian
res_bed66dbc01ba6d0b,South Indian
res_bed66dbc01ba6d0b,Chinese
res_d43506adec99e8f8,Bbq
res_d43506adec99e8f8,Arabian
res_d43506adec99e8f8,Chinese
res_d43506adec99e8f8,North Indian
res_d43506adec99e8f8,Desserts
res_93076f09ad708561,North Indian
res_93076f09ad708561,Continental
res_93076f09ad708561,Chinese
res_dd2cd296c7e4ab61,North Indian
res_7dc004cdeb6f2e15,North Indian
res_7dc004cdeb6f2e15,Chinese
res_7dc004cdeb6f2e15,Thai
res_7dc004cdeb6f2e15,Mughlai
res_7dc004cdeb6f2e15,Seafood
res_afcf25dc6632727d,South Indian
res_afcf25dc6632727d,North Indian
res_afcf25dc6632727d,Chinese
res_afcf25dc6632727d,Biryani
res_ebca665040b15155,North Indian
res_ebca665040b15155,Chinese
res_ebca665040b15155,Continental
res_2b9342410cdc4875,North Indian
res_2b9342410cdc4875,Continental
res_2b9342410cdc4875,South Indian
res_2b9342410cdc4875,Chinese
res_f170ad627cbb8c3c,South Indian
res_f170ad627cbb8c3c,North Indian
res_f170ad627cbb8c3c,Chinese
res_6af027304975d018,Cafe
res_6af027304975d018,Fast Food
res_6af027304975d018,Chinese
res_6af027304975d018,Continental
res_9f36d6808ff86d5a,Cafe
res_9f36d6808ff86d5a,Continental
res_8d997e7fa41fbe31,Cafe
res_8d997e7fa41fbe31,Bakery
res_8d997e7fa41fbe31,Beverages
res_eb80a6c70fb38a57,Cafe
res_ce926da7dc77baad,Cafe
res_ce926da7dc77baad,Beverages
res_5868893bb7c1021b,Cafe
res_5868893bb7c1021b,Fast Food
res_5868893bb7c1021b,Desserts
res_5868893bb7c1021b,Beverages
res_cfbb6250b4e20c9b,Cafe
res_cfbb6250b4e20c9b,Healthy Food
res_cfbb6250b4e20c9b,Asian
res_cfbb6250b4e20c9b,Italian
res_cfbb6250b4e20c9b,North Indian
res_cfbb6250b4e20c9b,Biryani
res_cfbb6250b4e20c9b,Juices
res_5441771915ba06b6,Cafe
res_d0e5d092484be3e4,Cafe
res_d0e5d092484be3e4,Fast Food
res_3dd441c2d44cb8fe,Cafe
res_3dd441c2d44cb8fe,Bakery
res_66da7815a1fcb65a,Cafe
res_66da7815a1fcb65a,Desserts
res_75a9d9af7938db12,Desserts
res_75a9d9af7938db12,Cafe
res_75a9d9af7938db12,Beverages
res_1a14c065db55b41f,Cafe
res_48978ba72c56a63f,Cafe
res_48978ba72c56a63f,North Indian
res_48978ba72c56a63f,Chinese
res_48978ba72c56a63f,Continental
res_d5116f9045bce0b7,Chinese
res_d5116f9045bce0b7,Fast Food
res_d5116f9045bce0b7,Cafe
res_d5116f9045bce0b7,Street Food
res_d5116f9045bce0b7,Finger Food
res_559ce72f22fee4aa,Cafe
res_858df5013156dd35,Cafe
res_858df5013156dd35,Continental
res_858df5013156dd35,North Indian
res_858df5013156dd35,Bakery
res_858df5013156dd35,Desserts
res_0aa3c5e41c9d8fbc,Cafe
res_0aa3c5e41c9d8fbc,Fast Food
res_0aa3c5e41c9d8fbc,Desserts
res_f61e52119ef1da54,Cafe
res_f61e52119ef1da54,Sandwich
res_f61e52119ef1da54,Burger
res_2936772d992ee141,Cafe
res_2936772d992ee141,Continental
res_2e91247acf4bee19,Cafe
res_2e91247acf4bee19,Continental
res_2e91247acf4bee19,North Indian
res_3a99f591ca631dd3,Cafe
res_3a99f591ca631dd3,Continental
res_3a99f591ca631dd3,Italian
res_cfcff8df3272d46a,Cafe
res_cfcff8df3272d46a,Burger
res_cfcff8df3272d46a,Beverages
res_5ed1ca917bb82004,Pizza
res_5ed1ca917bb82004,Cafe
res_5ed1ca917bb82004,Italian
res_8bef1296022e9ef7,Cafe
res_8bef1296022e9ef7,Sandwich
res_8bef1296022e9ef7,North Indian
res_8bef1296022e9ef7,Beverages
res_8bef1296022e9ef7,Desserts
res_48e3c5a7298a40bb,Cafe
res_48e3c5a7298a40bb,Beverages
res_48e3c5a7298a40bb,Fast Food
res_392a5e23d489a507,Burger
res_392a5e23d489a507,Cafe
res_392a5e23d489a507,Desserts
res_392a5e23d489a507,Sandwich
res_392a5e23d489a507,Italian
res_4bbf0eeb4bfe6ee8,Cafe
res_4bbf0eeb4bfe6ee8,American
res_4bbf0eeb4bfe6ee8,Burger
res_4bbf0eeb4bfe6ee8,Sandwich
res_4bbf0eeb4bfe6ee8,Fast Food
res_76fd59483f0dedf7,Continental
res_76fd59483f0dedf7,Burger
res_76fd59483f0dedf7,Beverages
res_76fd59483f0dedf7,Cafe
res_76fd59483f0dedf7,Italian
res_76fd59483f0dedf7,Rolls
res_aa41ec8c73e15c90,Cafe
res_aa41ec8c73e15c90,Fast Food
res_d498591468196001,Cafe
res_d498591468196001,North Indian
res_35188fe5be475033,Cafe
res_35188fe5be475033,Italian
res_35188fe5be475033,Desserts
res_6c747ed9534e9bd6,Cafe
res_6c747ed9534e9bd6,Pizza
res_6c747ed9534e9bd6,Fast Food
res_6c747ed9534e9bd6,Beverages
res_56b7758d161f1671,Cafe
res_56b7758d161f1671,Healthy Food
res_4a687c70d58451d5,Healthy Food
res_4a687c70d58451d5,North Indian
res_4a687c70d58451d5,Biryani
res_4a687c70d58451d5,Continental
res_4a687c70d58451d5,Sandwich
res_4a687c70d58451d5,Desserts
res_ca9e51cd764b17e1,Andhra
res_ca9e51cd764b17e1,North Indian
res_ca9e51cd764b17e1,Biryani
res_758631a523aa2085,Biryani
res_758631a523aa2085,North Indian
res_bb5b5ebca4dde747,North Indian
res_bb5b5ebca4dde747,South Indian
res_bb5b5ebca4dde747,Seafood
res_bb5b5ebca4dde747,Rolls
res_88ffdb298ae27178,Bengali
res_88ffdb298ae27178,Chinese
res_0d5921c67d8b5ba6,Fast Food
res_0d5921c67d8b5ba6,Sandwich
res_ef19f2199e24fb35,Bengali
res_ef19f2199e24fb35,North Indian
res_d220d5babc8632e1,Arabian
res_d220d5babc8632e1,Middle Eastern
res_4b0fc885c9070f90,Kerala
res_4b0fc885c9070f90,Seafood
res_4b0fc885c9070f90,South Indian
res_4b0fc885c9070f90,Chinese
res_4b0fc885c9070f90,North Indian
res_4b0fc885c9070f90,Charcoal Chicken
res_4b0fc885c9070f90,Beverages
res_b2b537f02623bad3,North Indian
res_b2b537f02623bad3,Charcoal Chicken
res_bccc32ca28957ae6,North Indian
res_daa7dd2dd41c60b2,Desserts
res_daa7dd2dd41c60b2,Beverages
res_2d6ed71d99c45fcc,South Indian
res_2d6ed71d99c45fcc,North Indian
res_2d6ed71d99c45fcc,Chinese
res_2d6ed71d99c45fcc,Street Food
res_f560fcacb861c551,South Indian
res_fae8b8bbc4de65c7,Biryani
res_fae8b8bbc4de65c7,North Indian
res_fae8b8bbc4de65c7,Charcoal Chicken
res_fae8b8bbc4de65c7,Chinese
res_fae8b8bbc4de65c7,Seafood
res_fae8b8bbc4de65c7,Rolls
res_fa185fe90a197eaa,Chinese
res_fa185fe90a197eaa,North Indian
res_10b32a5334709853,North Indian
res_ebed4e6b547b9a93,Fast Food
res_cf0343a9ceabeb09,North Indian
res_839ab69dd41d14e5,North Indian
res_839ab69dd41d14e5,Mughlai
res_839ab69dd41d14e5,Fast Food
res_dfa39d52bd7a53de,North Indian
res_b20ddc969967996a,Pizza
res_b20ddc969967996a,Italian
res_b20ddc969967996a,Beverages
res_cc24097b81e39748,Biryani
res_cc24097b81e39748,Kerala
res_cc24097b81e39748,Mughlai
res_cc24097b81e39748,Street Food
res_cc24097b81e39748,North Indian
res_cc24097b81e39748,Chinese
res_cc24097b81e39748,South Indian
res_cc24097b81e39748,Andhra
res_ec4e54463f4da4b7,South Indian
res_ec4e54463f4da4b7,North Indian
res_ec4e54463f4da4b7,Chinese
res_7a87809373838a29,North Indian
res_7a87809373838a29,Chinese
res_7a87809373838a29,Fast Food
res_6488dbb9e3dbf006,North Indian
res_6488dbb9e3dbf006,Chinese
res_e057c5d21b41e202,Andhra
res_43f7f7d5575202d0,Chinese
res_43f7f7d5575202d0,Momos
res_407a926c7cde2809,Oriya
res_407a926c7cde2809,Fast Food
res_3ae4f6b31518dac0,North Indian
res_b853d22d2b3356cc,North Indian
res_b853d22d2b3356cc,Cafe
res_b853d22d2b3356cc,Fast Food
res_b853d22d2b3356cc,Beverages
res_73db72db7cfef55e,Biryani
res_73db72db7cfef55e,Andhra
res_0a94a7e31bfdd153,North Indian
res_0a94a7e31bfdd153,Bihari
res_3dba760024a2a68f,Healthy Food
res_3dba760024a2a68f,Chinese
res_3dba760024a2a68f,Biryani
res_3dba760024a2a68f,North Indian
res_3dba760024a2a68f,Continental
res_3dba760024a2a68f,Salad
res_3dba760024a2a68f,American
res_3dba760024a2a68f,Burger
res_4f77aa18bf324ca7,South Indian
res_4f77aa18bf324ca7,North Indian
res_4f77aa18bf324ca7,Chinese
res_862a75198b4650a1,Desserts
res_4e5fcf8f509b1b7e,Burger
